HJD,Relative_Flux,Relative_Flux_Uncertainty,Accepted,phase
2453549.3174372,0.992243,0.008459,1,0.03275559856044197
2453549.3175646,0.983745,0.008431,1,0.03279174305936294
2453549.317692,0.977535,0.008427,1,0.032827887426179814
2453549.3178194,1.003303,0.008414,1,0.03286403192510079
2453549.3179469,0.979824,0.008222,1,0.03290020469594879
2453549.3180743,0.99874,0.008136,1,0.03293634906276566
2453549.3182017,0.989376,0.008614,1,0.03297249356168663
2453549.3183292,0.995936,0.008851,1,0.03300866633256305
2453549.3184566,0.981645,0.008068,1,0.0330448106993515
2453549.318584,0.985527,0.008376,1,0.03308095519827248
2453549.3191848,0.99052,0.008642,1,0.03325140704833984
2453549.3193122,0.988359,0.008305,1,0.03328755141512829
2453549.3194397,0.976706,0.008182,1,0.03332372418600471
2453549.319567,0.981625,0.008461,1,0.03335984028086614
2453549.3196944,0.973667,0.008429,1,0.03339598464768301
2453549.319822,0.990229,0.008412,1,0.033432185822590554
2453549.3199493,0.995681,0.008224,1,0.03346830191745198
2453549.3200769,0.991979,0.008133,1,0.03350450309238795
2453549.3202042,0.978122,0.008611,1,0.033540619187249376
2453549.3203317,0.984387,0.008846,1,0.033576791958097374
2453549.320459,0.980631,0.008144,1,0.033612907920854695
2453549.3205865,0.980569,0.008068,1,0.03364908082383522
2453549.320714,0.976083,0.008375,1,0.03368525359468322
2453549.3208413,0.980534,0.00865,1,0.03372136955744054
2453549.3209689,0.995332,0.008305,1,0.03375757073237651
2453549.3210962,0.991531,0.008183,1,0.03379368682720951
2453549.3212237,0.989696,0.008461,1,0.03382985959808593
2453549.3214785,0.989337,0.00843,1,0.03390214846382378
2453549.321606,0.983452,0.008427,1,0.033938321234671776
2453549.3217333,0.984486,0.008217,1,0.0339744373295332
2453549.3218609,0.983426,0.008611,1,0.03401063850446917
2453549.3219882,0.991266,0.008145,1,0.03404675446719807
2453549.3221157,0.972796,0.008622,1,0.034082927370178595
2453549.3222431,0.997743,0.008378,1,0.034119071736995465
2453549.3223706,0.988053,0.008259,1,0.03415524450784346
2453549.322498,0.976587,0.008301,1,0.03419138900676444
2453549.3226253,0.992757,0.008635,1,0.03422750496952176
2453549.3227529,0.992369,0.008465,1,0.03426370614445773
2453549.3228802,0.984419,0.008435,1,0.034299822239290734
2453549.3230078,0.989747,0.008486,1,0.0343360234142267
2453549.3231351,0.996438,0.008597,1,0.03437213937698402
2453549.3232626,0.995618,0.008559,1,0.03440831227996455
2453549.32339,0.980495,0.008498,1,0.034444456646753
